post_id,postUser,timestamp,combined_tokens,likesCount,commentsCount,score_segtiment,keywords_comments,keywords_posts
701,milanfashionweek,2023-03-06 11:44:59+00:00,"['maisonvalentino', 'presents', 'fall', 'winter', '2023', '24', 'collection', 'creative', 'director', 'pierpaolo', 'piccioli', 'takes', 'black', 'tie', 'face', 'value', 'figure', 'speech', 'collection', 'centered', 'garments', 'drawn', 'everyday', 'conjectures', 'cultural', 'capital', 'reversed', 'symbol', 'male', 'power', 'emblem', 'orthodoxy', 'restriction', 'preconceptions', 'tie', 'become', 'theoretical', 'architecture', 'collection', 'plays', 'rules', 'emancipating', 'meaning', 'ideological', 'conception', 'questioned', 'eventually', 'contradicted', 'completely', 'redefined', 'conscious', 'journey', 'maison', 'valentino', 'continues', 'constant', 'commitment', 'greater', 'environmental', 'awareness', 'also', 'occasion', 'valentino', 'black', 'tie', 'fall', 'winter', '2023', 'fashion', 'show', 'guests', 'show', 'hosted', 'wooden', 'benches', 'entirely', 'reused', 'maison', 'future', 'events', 'projects', 'view', 'supporting', 'reuse', 'resources', 'carpet', 'totally', 'recycled', 'following', 'event', 'italian', 'supplier', 'equally', 'attentive', 'environmental', 'impact', 'characterized', 'eco', 'conscious', 'ethics', 'brand', 'donate', 'part', 'textile', 'materials', 'used', 'fashion', 'show', 'association', 'aim', 'promoting', 'circular', 'economy', 'cnmimembers', 'valentinoblacktie', 'maisonvalentino', 'cnmi', 'members', 'valentino', 'black', 'tie', 'maison', 'valentino']",4900,43,0.09,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['like', 'amazing', 'beautiful', 'clapping_hands', 'de'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']","['maisonvalentino', 'maison', 'valentinoblacktie', 'fashion', 'black', 'valentino', 'show', 'tie', 'collection']"
702,milanfashionweek,2023-03-09 10:42:39+00:00,"['streets', 'mfw', 'shot', 'thomrazzano', 'mfw']",3541,26,0.15000000000000002,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['red_heartred_heart', 'amazing', 'beautiful', 'clapping_hands', 'de'] ['red_heartred_heartred_heart', 'amazing', 'beautiful', 'clapping_hands', 'de'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['red_heartred_heartred_heart', 'amazing', 'beautiful', 'clapping_hands', 'de'] ['fire', 'firefirefire', 'amazing', 'beautiful', 'clapping_hands']","['shot', 'thomrazzano', 'mfw', 'streets']"
703,milanfashionweek,2023-03-10 15:48:10+00:00,"['versace', 'unveils', 'new', 'versacefw23', 'los', 'angeles', 'los', 'angeles', 'natural', 'home', 'us', 'share', 'dna', 'energy', 'power', 'creativity', 'imagination', 'together', 'show', 'share', 'values', 'around', 'globe', 'donatella', 'versace', 'cnmimembers', 'versace', 'f', 'cnmi', 'members']",10701,66,0.11326753246753248,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['fire', 'firefirefire', 'amazing', 'beautiful', 'clapping_hands'] ['clapping_hands', 'amazing', 'beautiful', 'de', 'fire'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['red_heart', 'amazing', 'beautiful', 'clapping_hands', 'de'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']","['new', 'versace', 'share', 'los', 'versacefw23', 'unveils', 'angeles', 'show']"
704,facehunter,2022-11-28 13:08:55+00:00,"['celebrate', 'ballantines', 'latest', 'limited', 'edition', 'finest', 'bottle', 'created', 'partnership', 'visual', 'artist', 'demsky__', 'exploring', 'different', 'approaches', 'innovation', 'nzinga', 'b', 'mboup', 'nzingabm', 'dakar', 'based', 'bio', 'climatic', 'architect', 'believes', 'future', 'architecture', 'revert', 'ancestral', 'construction', 'techniques', 'oldest', 'buildings', 'structures', 'world', 'actually', 'built', 'earth', 'reason', 'buildings', 'still', 'built', 'intimate', 'knowledge', 'material', 'technology', 'enjoy', 'ballantine', 'responsibly', 'ballantinesxdemsky', 'staytrue', 'ad', 'ballantinesx', 'demsky', 'stay', 'true', 'ad']",245,6,0.378,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['beautiful', 'amazing', 'clapping_hands', 'de', 'fire'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']","['built', 'ad', 'ballantine', 'believes', 'edition', 'celebrate', 'buildings', 'latest', 'ballantines', 'limited']"
705,nyfw,2023-05-08 21:22:17+00:00,"['happy', 'aapiheritagemonth', 'nyfw', 'designers', 'represented', 'past', 'weekend', '2nd', 'annual', 'goldhouseco', 'gold', 'gala', 'event', 'honors', 'asian', 'pacific', 'communities', 'across', 'multiple', 'disciplines', 'attendees', 'included', 'kimshui', 'prabalgurung', 'kehuyquan', 'thombrowne', 'sandraoh', 'prabal', 'gurung', 'stephanieshepherd', 'altuzarra', 'aapi', 'heritage', 'month', 'nyfw', 'kim', 'shui', 'prabal', 'gurung', 'ke', 'huy', 'quan', 'thom', 'browne', 'sandra', 'oh', 'stephanie', 'shepherd', 'altuzarra']",1014,16,0.20444444444444448,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['fire', 'amazing', 'beautiful', 'clapping_hands', 'de'] ['red_heartred_heartred_heart', 'amazing', 'beautiful', 'clapping_hands', 'de'] ['red_heart', 'amazing', 'beautiful', 'clapping_hands', 'de'] ['red_heartred_heartred_heart', 'amazing', 'beautiful', 'clapping_hands', 'de'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['red_heartred_heartred_heart', 'amazing', 'beautiful', 'clapping_hands', 'de']","['gala', 'designers', '2nd', 'prabal', 'nyfw', 'gurung', 'altuzarra', 'happy', 'aapiheritagemonth']"
706,facehunter,2023-01-06 15:15:01+00:00,"['casablanca', '🇲🇦', 'one', 'important', 'architectural', 'laboratories', '20th', 'century', 'still', 'shows', 'remember', 'last', 'time', 'seen', 'many', 'unique', 'expressions', 'modernism', 'literally', 'two', 'identical', 'buildings', 'morocco', 'economic', 'capital', 'almost', 'entirely', 'destroying', 'casablanca', 'killing', '7', '000', 'people', '1907', 'france', 'decided', 'build', 'ville', 'nouvelle', 'new', 'city', 'large', 'european', 'population', 'ville', 'indigène', 'indigineous', 'city', 'house', 'moroccans', 'rule', 'morocco', '1912', '1956', 'france', 'invited', 'european', 'architects', 'use', 'casa', 'canva', 'turned', 'considered', 'model', 'modernist', 'city', 'state', 'art', 'innovations', 'plentiful', 'essentially', 'dedicated', 'european', 'settlers', 'maroc', 'morocco', 'almagrib', 'maghreb', 'northafrica', 'colonisation', 'colonialarchitecture', 'modernisme', 'archi', 'archidaily', 'archilover', 'architect', 'archilovers', 'archiporn', 'brutalism', 'brutalistarchitecture', 'facehuntermorocco', 'casablanca', 'architectural', 'modernism', 'buildings', 'morocco', 's', 'maroc', 'morocco', 'al', 'magrib', 'maghreb', 'north', 'africa', 'colonisation', 'colonialarchitecture', 'modernisme', 'archi', 'archidaily', 'archilover', 'architect', 'archilovers', 'archiporn', 'brutalism', 'brutalistarchitecture', 'facehunter', 'morocco']",1854,32,0.16099999999999998,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['red_heartred_heart', 'amazing', 'beautiful', 'clapping_hands', 'de'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']","['architectural', 'one', 'important', 'city', 'ville', '🇲🇦', 'casablanca', 'shows', 'european', 'morocco']"
707,taylorswift,2022-12-12 20:01:33+00:00,"['honor', 'speaking', 'martin', 'mcdonagh', 'brilliant', 'film', 'banshees', 'inisherin', 'one', 'go', 'see', 'theaters', 'full', 'heart', 'wit', 'darkness', 'humor', 'check', 'showtimes', 'go', 'support', 'incredible', 'film', 'variety', 'banshees_movie', 'mschwartzphoto', 'movie camera']",3278330,0,,,"['honor', 'theaters', 'speaking', 'showtimes', 'mcdonagh', 'film', 'go', 'martin']"
708,facehunter,2022-10-22 11:45:04+00:00,"['first', 'time', 'post', 'brexit', 'london', 'capturing', 'streetstyle', 'iconic', 'central', 'saint', 'martins', 'csm', 'art', 'school', '1', 'rowan', 'fine', 'art', 'rowanparker18', '2', '4', 'neema', 'neemakayitesi', '5', 'maria', 'fine', 'art', 'mari', 'calli', '6', 'leo', 'performance', 'design', 'leomonira', '7', 'seoyun', 'seenseo', '8', 'paritos', 'fashion', 'promotion', 'communication', '222paritos', '9', 'alyssa', 'fine', 'art', 'aoka_s', 'qianzi', 'londonstyle', 'londonstreetstyle', 'england', 'uk', 'style', 'styleinspo', 'styleinspiration', 'stylefashion', 'styleoftheday', 'styles', 'menstyle', 'menfashion', 'menwithstyle', 'mensfashion', 'womenfashion', 'girlstyle', 'stylish', 'stylishlook', 'artstudent', 'artstudents', 'facehunterlondon', 'hatching chick', 'rainbow', 'tropical fish', 'london', 'streetstyle', 'cs', 'london', 'style', 'london', 'streetstyle', 'england', 'uk', 'style', 'styleinspo', 'styleinspiration', 'stylefashion', 'styleoftheday', 'styles', 'menstyle', 'menfashion', 'menwithstyle', 'mensfashion', 'womenfashion', 'girlstyle', 'stylish', 'stylishlook', 'artstudent', 'artstudents', 'facehunter', 'london']",1064,32,0.21333333333333337,"['clapping_hands', 'amazing', 'beautiful', 'de', 'fire'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['fire', 'firefirefire', 'amazing', 'beautiful', 'clapping_hands'] ['red_heart', 'amazing', 'beautiful', 'clapping_hands', 'de'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']","['style', 'streetstyle', 'art', 'londonstreetstyle', 'girlstyle', 'londonstyle', 'london', 'fine', 'facehunterlondon', 'england']"
709,leeoliveira,2023-01-11 11:00:08+00:00,"['piazza', 'carlo', 'stuparich', 'milan']",218,9,0.375,"['red_heart', 'amazing', 'beautiful', 'clapping_hands', 'de'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['look', 'fire', 'amazing', 'beautiful', 'clapping_hands'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']","['piazza', 'stuparich', 'carlo', 'milan']"
710,facehunter,2023-01-08 16:25:17+00:00,"['casablanca', '🇲🇦', 'mohammed', 'karim', 'owns', 'clothing', 'store', 'habous', 'neighbourhood', 'hubous', 'maroc', 'morocco', 'almagrib', 'maghreb', 'northafrica', 'streetstyle', 'mensstyle', 'mensfashion', 'mensclothing', 'facehuntermorocco', 'casablanca', 'habous', 'hubous', 'maroc', 'morocco', 'al', 'magrib', 'north', 'africa', 'streetstyle', 'mensstyle', 'mensfashion', 'mensclothing', 'facehunter', 'morocco']",622,8,0.16666666666666666,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['smiling_face_with_hearteyes', 'amazing', 'beautiful', 'clapping_hands', 'de'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']","['streetstyle', 'mensfashion', 'mensstyle', '🇲🇦', 'casablanca', 'hubous', 'habous', 'morocco', 'maroc']"
711,facehunter,2022-10-26 08:00:41+00:00,"['street', 'swag', 'made', 'london', '1', '2', 'michael', 'fujiwara_nakatomi', '3', '4', 'maja', 'majadarlington', '5', 'noah', 'noahdayan', '6', '7', 'franzine', 'franzinepermejo', '8', 'oscar', 'omhlondon', '9', 'hannah', 'hannieratz', '10', 'paul', 'streetstyle', 'londonstyle', 'londonstreetstyle', 'england', 'uk', 'style', 'styleinspo', 'styleinspiration', 'stylefashion', 'styleoftheday', 'styles', 'menstyle', 'menfashion', 'menwithstyle', 'mensfashion', 'womenfashion', 'girlstyle', 'stylish', 'stylishlook', 'england', 'uk', 'facehunterlondon', '🇬🇧', 'fire', 'london', 'streetstyle', 'london', 'style', 'london', 'streetstyle', 'england', 'uk', 'style', 'styleinspo', 'styleinspiration', 'stylefashion', 'styleoftheday', 'styles', 'menstyle', 'menfashion', 'menwithstyle', 'mensfashion', 'womenfashion', 'girlstyle', 'stylish', 'stylishlook', 'facehunter', 'london', '🇬🇧']",1082,35,0.30000000000000004,"['fire', 'amazing', 'beautiful', 'clapping_hands', 'de'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']","['style', 'streetstyle', 'londonstreetstyle', 'girlstyle', 'londonstyle', 'london', 'uk', 'facehunterlondon', 'menfashion', 'omhlondon', 'england']"
712,milanfashionweek,2023-03-13 09:36:02+00:00,"['moments', '95th', 'academy', 'awards', 'looks', 'italian', 'designers', 'pictures', 'jamie', 'lee', 'curtis', 'dolce', 'gabbana', 'brendan', 'fraser', 'armani', 'margot', 'robbie', 'armani', 'ariana', 'de', 'bose', 'versace', 'riz', 'ahmed', 'prada', 'angela', 'bassett', 'moschino', 'emily', 'blunt', 'maison', 'valentino', 'ashley', 'graham', 'alberta', 'ferretti', 'cnmimembers', 'oscars2023', 'oscars', 'cnmi', 'members', 'oscars', 'oscars']",3281,31,0.08037500000000002,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['no', 'amazing', 'beautiful', 'clapping_hands', 'de'] ['clapping_hands', 'amazing', 'beautiful', 'de', 'fire'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['red_heart', 'amazing', 'beautiful', 'clapping_hands', 'de'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['smiling_face_with_hearteyes', 'amazing', 'beautiful', 'clapping_hands', 'de']","['awards', 'versace', '95th', 'ahmed', 'armani', 'ashley', 'prada', 'moschino', 'moments', 'oscars', 'academy']"
713,milanfashionweek,2023-03-20 10:51:38+00:00,"['monday', 'mood', 'another', 'round', 'streets', 'mfw', 'shot', 'thomrazzano', 'mfw']",3513,31,0.3266666666666667,"['fire', 'firefirefire', 'amazing', 'beautiful', 'clapping_hands'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['fire', 'amazing', 'beautiful', 'clapping_hands', 'de'] ['red_heart', 'amazing', 'beautiful', 'clapping_hands', 'de'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['smiling_face_with_hearteyessmiling_face_with_hearteyes', 'amazing', 'beautiful', 'clapping_hands', 'de']","['monday', 'another', 'round', 'thomrazzano', 'mood', 'mfw']"
714,milanfashionweek,2023-04-18 13:32:15+00:00,"['occasion', 'milano', 'moda', 'design', 'milandesignweek', 'dolcegabbana', 'presents', 'two', 'new', 'creativity', 'home', 'collection', 'dg', 'logo', 'oro', '24k', 'join', 'four', 'themes', 'already', 'available', 'carretto', 'siciliano', 'blu', 'mediterraneo', 'leopardo', 'zebra', 'tribute', 'excellent', 'craftsmanship', 'italian', 'design', 'authentic', 'codes', 'brand', 'dna', 'identified', 'reinterpreted', 'become', 'integral', 'part', 'form', 'function', 'furnishing', 'proposal', 'expressive', 'power', 'unmistakable', 'lines', 'dg', 'logo', 'signs', 'dolce', 'gabbana', 'creations', 'today', 'characterizes', 'one', 'new', 'themes', 'home', 'collection', 'graphic', 'sign', 'great', 'character', 'thanks', 'two', 'famous', 'initials', 'perfect', 'synthesis', 'history', 'identity', 'brand', '24k', 'gold', 'theme', 'pays', 'homage', 'opulence', 'baroque', 'eccentric', 'refined', 'shapes', 'come', 'life', 'precious', 'fabrics', 'smooth', 'hammered', 'surfaces', 'furnishings', 'new', 'line', 'particular', 'wavy', 'effect', 'embellishes', 'furnishing', 'elements', 'owes', 'uniqueness', 'extraordinary', 'manual', 'workmanship', 'roots', 'great', 'italian', 'tradition', 'high', 'craftsmanship', 'dgcasa', 'dolcegabbana', 'milanomodadesign', 'mmd', 'milandesignweek', 'milan', 'design', 'week', 'dg', 'casa', 'dolce', 'gabbana', 'milano', 'moda', 'design', 'mmd']",1142,11,0.24444444444444446,"['smiling_face_with_hearteyes', 'amazing', 'beautiful', 'clapping_hands', 'de'] ['smiling_face_with_hearteyessmiling_face_with_hearteyes', 'amazing', 'beautiful', 'clapping_hands', 'de'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['smiling_face_with_hearteyes', 'amazing', 'beautiful', 'clapping_hands', 'de'] ['red_heart', 'amazing', 'beautiful', 'clapping_hands', 'de'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['smiling_face_with_hearteyes', 'amazing', 'beautiful', 'clapping_hands', 'de']","['furnishing', 'new', 'milano', 'dg', 'milandesignweek', 'logo', 'moda', 'milanomodadesign', 'milan', 'design', 'mmd']"
715,facehunter,2022-11-25 10:44:15+00:00,"['nantes', '🇫🇷', 'l', 'arbre', 'à', 'basket', 'quite', 'clever', 'french', 'architecture', 'firm', 'lta', 'designed', 'multi', 'hoop', 'basketball', 'tree', 'give', 'kids', 'ages', 'sizes', 'chance', 'enjoy', 'bball', 'france', 'basket', 'basketball', 'basketballs', 'basketballneverstops', 'basketballtraining', 'basketballplayer', 'bballislife', 'basketballtree', 'basketballcourt', 'basketballcourts', 'outdoorsport', 'sport', 'urbandesign', 'urban', 'basketball', 'deciduous tree', 'basketball', 'light bulb', 'basketball', 'nantes', 'b', 'ball', 'france', 'basket', 'basketball', 'basketballs', 'basketballneverstops', 'basketballtraining', 'basketballplayer', 'bballislife', 'basketball', 'tree', 'basketballcourt', 'basketballcourts', 'outdoorsport', 'sport', 'urbandesign', 'urban']",537,8,0.092,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']","['à', 'sport', 'l', 'basket', 'nantes', 'basketball', 'france', 'urban', '🇫🇷', 'tree', 'arbre']"
716,parisiensinparis,2023-03-31 06:55:30+00:00,"['parisienne', '🇫🇷', 'shotoniphone', 'paris', 'parisian', 'parisien', 'effortless', 'style', 'effortlesschic', 'natural', 'fashion', 'denim', 'denimmania', 'parisianstyle', 'leparisien', 'laparisienne', 'parisfashionweek', 'pfw', 'shot', 'on', 'iphone', 'paris', 'parisian', 'parisien', 'effortless', 'style', 'effortless', 'chic', 'natural', 'fashion', 'denim', 'denim', 'mania', 'parisian', 'style', 'le', 'parisien', 'la', 'parisienne', 'paris', 'fashion', 'week', 'pfw']",7182,17,0.06485714285714286,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['beautiful', 'amazing', 'clapping_hands', 'de', 'fire'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['red_heartred_heartred_heart', 'amazing', 'beautiful', 'clapping_hands', 'de']","['style', 'denim', 'parisianstyle', 'parisian', 'parisien', 'pfw', 'parisienne', 'effortless', 'parisfashionweek', 'paris']"
717,facehunter,2022-12-04 09:37:23+00:00,"['berlin', '🇩🇪', 'die', 'poesie', 'grauer', 'tage', 'poetry', 'grey', 'days', 'luisa', 'luisamerz', 'costume', 'designer', 'jam', 'synced_love', 'bartender', 'streetstyle', 'berlinstyle', 'berlinstreetstyle', 'styleinberlin', 'styleinspiration', 'styleinspo', 'style', 'styles', 'stylefashion', 'stylediary', 'styleoftheday', 'stylepost', 'stylegram', 'menstyle', 'menwithstyle', 'mensfashion', 'berlim', 'germany', 'deutschland', 'chipmunk', 'berlin', 'streetstyle', 'berlin', 'style', 'berlin', 'streetstyle', 'style', 'in', 'berlin', 'styleinspiration', 'styleinspo', 'style', 'styles', 'stylefashion', 'stylediary', 'styleoftheday', 'stylepost', 'stylegram', 'menstyle', 'menwithstyle', 'mensfashion', 'berlim', 'germany', 'deutschland']",1880,22,0.3116666666666667,"['love', 'gorgeous', 'amazing', 'beautiful', 'clapping_hands'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['beautiful', 'amazing', 'clapping_hands', 'de', 'fire'] ['smiling_face_with_hearteyes', 'amazing', 'beautiful', 'clapping_hands', 'de'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']","['style', 'streetstyle', 'stylepost', 'berlin', 'germany', 'berlinstreetstyle', 'styleinspiration', 'stylegram', 'styleinberlin', 'berlinstyle', 'designer', 'styleinspo']"
