post_id,commentUser,timestamp,polarity,sentiment,keywords_comments,keywords_posts,interaction_sequence
761,alantrowe,2021-05-07 09:36:28+00:00,0.2267,neutral,['blue_heart'],"['accessories', 'ss', 'oldprada', 'miuccialover', 'stillobsessed', 'colors']","[{'post_id': 822, 'timestamp': Timestamp('2021-01-04 10:38:18+0000', tz='UTC'), 'polarity': 0.2468}, {'post_id': 823, 'timestamp': Timestamp('2021-01-04 10:39:08+0000', tz='UTC'), 'polarity': 0.0711}, {'post_id': 815, 'timestamp': Timestamp('2021-01-09 18:25:13+0000', tz='UTC'), 'polarity': 0.0711}, {'post_id': 816, 'timestamp': Timestamp('2021-01-09 18:26:00+0000', tz='UTC'), 'polarity': 0.0711}, {'post_id': 812, 'timestamp': Timestamp('2021-01-15 06:18:47+0000', tz='UTC'), 'polarity': 0.2216}, {'post_id': 819, 'timestamp': Timestamp('2021-01-15 06:19:13+0000', tz='UTC'), 'polarity': 0.2216}, {'post_id': 810, 'timestamp': Timestamp('2021-02-12 05:55:14+0000', tz='UTC'), 'polarity': 0.9305}, {'post_id': 806, 'timestamp': Timestamp('2021-02-12 05:56:31+0000', tz='UTC'), 'polarity': 0.5976}, {'post_id': 757, 'timestamp': Timestamp('2021-05-07 05:24:50+0000', tz='UTC'), 'polarity': 0.2216}, {'post_id': 761, 'timestamp': Timestamp('2021-05-07 09:36:28+0000', tz='UTC'), 'polarity': 0.2267}]"
762,mgparisberlin,2021-05-07 11:44:04+00:00,0.5888,positive,"['sublime', 'ok_hand_dark_skin_tone']","['accessories', 'ss', 'oldprada', 'miuccialover', 'stillobsessed', 'colors']","[{'post_id': 762, 'timestamp': Timestamp('2021-05-07 11:44:04+0000', tz='UTC'), 'polarity': 0.5888}, {'post_id': 761, 'timestamp': Timestamp('2021-05-08 10:59:04+0000', tz='UTC'), 'polarity': 0.2492}]"
757,elrayo_verde,2021-05-07 13:55:16+00:00,0.8312,positive,['best'],"['accessories', 'ss', 'oldprada', 'miuccialover', 'stillobsessed', 'colors']","[{'post_id': 757, 'timestamp': Timestamp('2021-05-07 13:55:16+0000', tz='UTC'), 'polarity': 0.8312}]"
762,volvita.app,2021-05-07 13:56:04+00:00,0.181,neutral,"['shop', 'black_heart white_heart', 'prada', 'us', 'check']","['accessories', 'ss', 'oldprada', 'miuccialover', 'stillobsessed', 'colors']","[{'post_id': 762, 'timestamp': Timestamp('2021-05-07 13:56:04+0000', tz='UTC'), 'polarity': 0.181}]"
757,elisastecca,2021-05-07 15:11:20+00:00,0.0473,neutral,['eternal'],"['accessories', 'ss', 'oldprada', 'miuccialover', 'stillobsessed', 'colors']","[{'post_id': 757, 'timestamp': Timestamp('2021-05-07 15:11:20+0000', tz='UTC'), 'polarity': 0.0473}]"
757,cserant,2021-05-07 17:36:14+00:00,-0.0506,neutral,"['questo', 'account', 'per', 'fire']","['accessories', 'ss', 'oldprada', 'miuccialover', 'stillobsessed', 'colors']","[{'post_id': 757, 'timestamp': Timestamp('2021-05-07 17:36:14+0000', tz='UTC'), 'polarity': -0.0506}]"
762,aurelijakeziene,2021-05-07 18:14:41+00:00,0.2019,neutral,"['red_heart', 'red_heart red_heart']","['accessories', 'ss', 'oldprada', 'miuccialover', 'stillobsessed', 'colors']","[{'post_id': 762, 'timestamp': Timestamp('2021-05-07 18:14:41+0000', tz='UTC'), 'polarity': 0.2019}]"
762,amber.jpg,2021-05-07 22:37:00+00:00,0.9808,positive,['amazing'],"['accessories', 'ss', 'oldprada', 'miuccialover', 'stillobsessed', 'colors']","[{'post_id': 762, 'timestamp': Timestamp('2021-05-07 22:37:00+0000', tz='UTC'), 'polarity': 0.9808}]"
757,katiebeanis,2021-05-07 23:03:17+00:00,0.0709,neutral,"['peacock', 'w', 'must', 'make']","['accessories', 'ss', 'oldprada', 'miuccialover', 'stillobsessed', 'colors']","[{'post_id': 757, 'timestamp': Timestamp('2021-05-07 23:03:17+0000', tz='UTC'), 'polarity': 0.0709}]"
761,leonorvalenzuela,2021-05-08 00:46:51+00:00,0.2338,neutral,[],"['accessories', 'ss', 'oldprada', 'miuccialover', 'stillobsessed', 'colors']","[{'post_id': 761, 'timestamp': Timestamp('2021-05-08 00:46:51+0000', tz='UTC'), 'polarity': 0.2338}]"
761,mgparisberlin,2021-05-08 10:59:04+00:00,0.2492,neutral,"['sublime', 'ok_hand_dark_skin_tone']","['accessories', 'ss', 'oldprada', 'miuccialover', 'stillobsessed', 'colors']","[{'post_id': 762, 'timestamp': Timestamp('2021-05-07 11:44:04+0000', tz='UTC'), 'polarity': 0.5888}, {'post_id': 761, 'timestamp': Timestamp('2021-05-08 10:59:04+0000', tz='UTC'), 'polarity': 0.2492}]"
757,dashing_mr.maher,2021-05-11 01:05:25+00:00,0.9464,positive,"['watch', 'early', 'creation', 'im', 'prada']","['accessories', 'ss', 'oldprada', 'miuccialover', 'stillobsessed', 'colors']","[{'post_id': 757, 'timestamp': Timestamp('2021-05-11 01:05:25+0000', tz='UTC'), 'polarity': 0.9464}]"
761,sitnikova7273,2021-05-19 22:43:02+00:00,0.968,positive,"['thumbs_up', 'section', 'really amazing', 'quite', 'media']","['accessories', 'ss', 'oldprada', 'miuccialover', 'stillobsessed', 'colors']","[{'post_id': 761, 'timestamp': Timestamp('2021-05-19 22:43:02+0000', tz='UTC'), 'polarity': 0.968}]"
761,monicafoti,2021-05-23 11:34:21+00:00,-0.03,neutral,"['questa', 'dal', 'ho', 'amo', 'l']","['accessories', 'ss', 'oldprada', 'miuccialover', 'stillobsessed', 'colors']","[{'post_id': 761, 'timestamp': Timestamp('2021-05-23 11:34:21+0000', tz='UTC'), 'polarity': -0.03}]"
814,a_r_t_v_a_n_d_e_l_a_y,2021-09-10 19:11:38+00:00,0.8015,positive,"['clapping_hands red_heart', 'wow', 'clapping_hands', 'red_heart']","['show', 'runway', 'prada', 'style', 'ss', 'oldprada', 'miuccialover', 'mens']","[{'post_id': 814, 'timestamp': Timestamp('2021-09-10 19:11:38+0000', tz='UTC'), 'polarity': 0.8015}]"
762,samsheed.collabs,2021-09-19 15:09:23+00:00,0.9881,positive,"['us send', 'send free', 'let us', 'feature', 'came']","['accessories', 'ss', 'oldprada', 'miuccialover', 'stillobsessed', 'colors']","[{'post_id': 762, 'timestamp': Timestamp('2021-09-19 15:09:23+0000', tz='UTC'), 'polarity': 0.9881}]"
762,loulousfo,2021-09-20 08:02:48+00:00,0.9653,positive,"['green_heart', 'green_heart green_heart', 'love everything', 'everything', 'love']","['accessories', 'ss', 'oldprada', 'miuccialover', 'stillobsessed', 'colors']","[{'post_id': 762, 'timestamp': Timestamp('2021-09-20 08:02:48+0000', tz='UTC'), 'polarity': 0.9653}]"
806,bobby1215,2021-10-07 02:08:53+00:00,0.8136,positive,"['clapping_hands_medium light_skin_tone', 'clapping_hands_medium', 'light_skin_tone', 'finally', 'pair']","['show', 'runway', 'prada', 'style', 'ss', 'oldprada', 'miuccialover', 'mens']","[{'post_id': 806, 'timestamp': Timestamp('2021-10-07 02:08:53+0000', tz='UTC'), 'polarity': 0.8136}]"
752,ritaaraujomejias,2021-11-02 10:49:23+00:00,0.5314,positive,"['maravilhoso smiling_face_with_heart', 'casaco', 'maravilhoso', 'smiling_face_with_heart eyes', 'smiling_face_with_heart']","['fw', 'ssaw', 'magazine', 'aw', 'frederik']","[{'post_id': 752, 'timestamp': Timestamp('2021-11-02 10:49:23+0000', tz='UTC'), 'polarity': 0.5314}]"
814,sir_pistolas,2021-12-10 15:30:23+00:00,0.1033,neutral,['red_heart'],"['show', 'runway', 'prada', 'style', 'ss', 'oldprada', 'miuccialover', 'mens']","[{'post_id': 814, 'timestamp': Timestamp('2021-12-10 15:30:23+0000', tz='UTC'), 'polarity': 0.1033}]"
346,juana.jimenez.gil59,2022-02-07 14:04:29+00:00,0.389,neutral,"['clapping_hands', 'clapping_hands clapping_hands', 'clapping_hands red_heart', 'red_heart']","['thank', 'featuring', 'recently', 'shot', 'editorial']","[{'post_id': 346, 'timestamp': Timestamp('2022-02-07 14:04:29+0000', tz='UTC'), 'polarity': 0.389}]"
346,juana.jimenez1,2022-02-18 15:04:30+00:00,0.1885,neutral,"['red_heart', 'red_heart red_heart', 'raising_hands red_heart', 'raising_hands']","['thank', 'featuring', 'recently', 'shot', 'editorial']","[{'post_id': 346, 'timestamp': Timestamp('2022-02-18 15:04:30+0000', tz='UTC'), 'polarity': 0.1885}]"
322,ledasbueno,2022-02-19 14:20:14+00:00,0.9902,positive,"['anatomical_heart', 'happy', 'life', 'life love', 'wonderful day']","['moisture', 'wicking', 'fabrics', 'well', 'wellwear']","[{'post_id': 322, 'timestamp': Timestamp('2022-02-19 14:20:14+0000', tz='UTC'), 'polarity': 0.9902}]"
346,bin4lian,2022-02-19 22:11:29+00:00,-0.0276,neutral,['raising_hands'],"['thank', 'featuring', 'recently', 'shot', 'editorial']","[{'post_id': 346, 'timestamp': Timestamp('2022-02-19 22:11:29+0000', tz='UTC'), 'polarity': -0.0276}]"
322,voizaurademari,2022-02-21 01:25:34+00:00,0.8638,positive,"['smiling_face_with_hearts', 'heart_with_ribbon', 'tulip', 'smiling_face_with_hearts smiling_face_with_hearts', 'heart_with_ribbon heart_with_ribbon']","['moisture', 'wicking', 'fabrics', 'well', 'wellwear']","[{'post_id': 322, 'timestamp': Timestamp('2022-02-21 01:25:34+0000', tz='UTC'), 'polarity': 0.8638}, {'post_id': 494, 'timestamp': Timestamp('2023-05-03 00:30:03+0000', tz='UTC'), 'polarity': 0.8581}, {'post_id': 694, 'timestamp': Timestamp('2023-05-04 00:15:06+0000', tz='UTC'), 'polarity': 0.8523}, {'post_id': 521, 'timestamp': Timestamp('2023-05-15 18:14:44+0000', tz='UTC'), 'polarity': 0.8475}, {'post_id': 647, 'timestamp': Timestamp('2023-05-28 16:38:48+0000', tz='UTC'), 'polarity': 0.8867}, {'post_id': 420, 'timestamp': Timestamp('2023-06-02 01:20:26+0000', tz='UTC'), 'polarity': 0.1033}]"
322,howtofeelfabulous,2022-02-28 12:59:39+00:00,0.9772,positive,"['meet', 'deciduous_tree', 'great meet', 'today', 'great']","['moisture', 'wicking', 'fabrics', 'well', 'wellwear']","[{'post_id': 322, 'timestamp': Timestamp('2022-02-28 12:59:39+0000', tz='UTC'), 'polarity': 0.9772}]"
322,ameliadianashean,2022-03-01 09:38:24+00:00,0.9636,positive,"['meet', 'great meet', 'team', 'must', 'try']","['moisture', 'wicking', 'fabrics', 'well', 'wellwear']","[{'post_id': 322, 'timestamp': Timestamp('2022-03-01 09:38:24+0000', tz='UTC'), 'polarity': 0.9636}]"
322,parasca.mariana,2022-03-03 20:39:41+00:00,-0.0665,neutral,['fire'],"['moisture', 'wicking', 'fabrics', 'well', 'wellwear']","[{'post_id': 322, 'timestamp': Timestamp('2022-03-03 20:39:41+0000', tz='UTC'), 'polarity': -0.0665}]"
322,dagasamit,2022-03-04 18:04:33+00:00,0.9393,positive,"['cute smiling_face_with_heart', 'cute', 'smiling_face_with_heart eyes', 'smiling_face_with_heart', 'eyes']","['moisture', 'wicking', 'fabrics', 'well', 'wellwear']","[{'post_id': 322, 'timestamp': Timestamp('2022-03-04 18:04:33+0000', tz='UTC'), 'polarity': 0.9393}]"
762,riki.arad16,2022-03-09 14:46:25+00:00,-0.0134,neutral,[],"['accessories', 'ss', 'oldprada', 'miuccialover', 'stillobsessed', 'colors']","[{'post_id': 762, 'timestamp': Timestamp('2022-03-09 14:46:25+0000', tz='UTC'), 'polarity': -0.0134}]"
346,gabriella.bartolini.92,2022-03-11 15:04:06+00:00,0.8713,positive,"['red_heart red_heart', 'eyes smiling_face_with_heart', 'smiling_face_with_heart eyes', 'smiling_face_with_heart', 'eyes']","['thank', 'featuring', 'recently', 'shot', 'editorial']","[{'post_id': 346, 'timestamp': Timestamp('2022-03-11 15:04:06+0000', tz='UTC'), 'polarity': 0.8713}]"
346,veraoff1cial,2022-03-14 21:05:07+00:00,0.7826,positive,['nice'],"['thank', 'featuring', 'recently', 'shot', 'editorial']","[{'post_id': 346, 'timestamp': Timestamp('2022-03-14 21:05:07+0000', tz='UTC'), 'polarity': 0.7826}]"
346,vera_maroni,2022-03-14 21:47:59+00:00,0.1865,neutral,"['face_with_tears_of_joy', 'fire', 'red_heart']","['thank', 'featuring', 'recently', 'shot', 'editorial']","[{'post_id': 346, 'timestamp': Timestamp('2022-03-14 21:47:59+0000', tz='UTC'), 'polarity': 0.1865}]"
762,spicerjanet5,2022-03-21 03:11:19+00:00,0.989,positive,"['red_heart', 'loved', 'red_heart red_heart', 'collection']","['accessories', 'ss', 'oldprada', 'miuccialover', 'stillobsessed', 'colors']","[{'post_id': 762, 'timestamp': Timestamp('2022-03-21 03:11:19+0000', tz='UTC'), 'polarity': 0.989}]"
348,falcondesigngermany,2022-03-21 12:56:33+00:00,0.7074,positive,"['smiling_face_with_heart eyes', 'smiling_face_with_heart', 'eyes', 'eyes smiling_face_with_heart']","['thank', 'wonderful', 'editorial', 'decembers', 'issue']","[{'post_id': 348, 'timestamp': Timestamp('2022-03-21 12:56:33+0000', tz='UTC'), 'polarity': 0.7074}]"
348,__elllhaam__,2022-03-23 11:32:31+00:00,0.0278,neutral,"['fire', 'fire fire']","['thank', 'wonderful', 'editorial', 'decembers', 'issue']","[{'post_id': 348, 'timestamp': Timestamp('2022-03-23 11:32:31+0000', tz='UTC'), 'polarity': 0.0278}]"
322,silviacobak,2022-04-02 19:38:39+00:00,-0.062,neutral,[],"['moisture', 'wicking', 'fabrics', 'well', 'wellwear']","[{'post_id': 322, 'timestamp': Timestamp('2022-04-02 19:38:39+0000', tz='UTC'), 'polarity': -0.062}]"
322,hgoncalvesfitness,2022-04-09 17:56:15+00:00,0.6068,positive,['good'],"['moisture', 'wicking', 'fabrics', 'well', 'wellwear']","[{'post_id': 322, 'timestamp': Timestamp('2022-04-09 17:56:15+0000', tz='UTC'), 'polarity': 0.6068}]"
348,tittagaia,2022-04-13 23:36:03+00:00,0.3004,neutral,"['red_heart red_heart', 'red_heart']","['thank', 'wonderful', 'editorial', 'decembers', 'issue']","[{'post_id': 348, 'timestamp': Timestamp('2022-04-13 23:36:03+0000', tz='UTC'), 'polarity': 0.3004}]"
322,lisa.ellen.eve,2022-04-14 10:23:09+00:00,0.5498,positive,"['slightly_smiling_face', 'messaged']","['moisture', 'wicking', 'fabrics', 'well', 'wellwear']","[{'post_id': 322, 'timestamp': Timestamp('2022-04-14 10:23:09+0000', tz='UTC'), 'polarity': 0.5498}]"
348,erikaraf78,2022-04-15 14:22:51+00:00,0.2744,neutral,"['red_heart', 'red_heart red_heart']","['thank', 'wonderful', 'editorial', 'decembers', 'issue']","[{'post_id': 348, 'timestamp': Timestamp('2022-04-15 14:22:51+0000', tz='UTC'), 'polarity': 0.2744}]"
348,thisisrositamohseni,2022-04-18 10:37:21+00:00,-0.1281,neutral,['heart_on_fire'],"['thank', 'wonderful', 'editorial', 'decembers', 'issue']","[{'post_id': 348, 'timestamp': Timestamp('2022-04-18 10:37:21+0000', tz='UTC'), 'polarity': -0.1281}]"
318,mariana_cr98,2022-04-21 16:22:02+00:00,-0.0544,neutral,"['espectacular', 'eres']","['couple', 'new', 'dgeyewear', 'ss', 'campaign']","[{'post_id': 318, 'timestamp': Timestamp('2022-04-21 16:22:02+0000', tz='UTC'), 'polarity': -0.0544}]"
322,andrewshawbsc,2022-04-21 20:09:42+00:00,0.3742,neutral,"['said', 'important', 'well']","['moisture', 'wicking', 'fabrics', 'well', 'wellwear']","[{'post_id': 322, 'timestamp': Timestamp('2022-04-21 20:09:42+0000', tz='UTC'), 'polarity': 0.3742}]"
318,downeymagda,2022-04-22 05:13:00+00:00,0.8514,positive,"['eyes smiling_face_with_heart', 'smiling_face_with_heart eyes', 'smiling_face_with_heart', 'eyes', 'red_heart face_with_open_mouth']","['couple', 'new', 'dgeyewear', 'ss', 'campaign']","[{'post_id': 318, 'timestamp': Timestamp('2022-04-22 05:13:00+0000', tz='UTC'), 'polarity': 0.8514}, {'post_id': 260, 'timestamp': Timestamp('2022-05-20 05:38:10+0000', tz='UTC'), 'polarity': 0.9671}, {'post_id': 166, 'timestamp': Timestamp('2023-04-22 02:04:18+0000', tz='UTC'), 'polarity': 0.8402}]"
568,miafoltin,2022-05-09 18:26:34+00:00,0.975,positive,"['jacquard', 'collections', 'older', 'favourite', 'one']","['prada', 'fashion', 'chic', 'ss', 'vogue', 'italia', 'mar', 'variation']","[{'post_id': 568, 'timestamp': Timestamp('2022-05-09 18:26:34+0000', tz='UTC'), 'polarity': 0.975}]"
568,giovanavanderbro,2022-05-09 18:58:54+00:00,0.8508,positive,"['simply', 'stunning']","['prada', 'fashion', 'chic', 'ss', 'vogue', 'italia', 'mar', 'variation']","[{'post_id': 568, 'timestamp': Timestamp('2022-05-09 18:58:54+0000', tz='UTC'), 'polarity': 0.8508}]"
568,santaamaliabcn,2022-05-10 20:34:45+00:00,0.9742,positive,"['shoot', 'love']","['prada', 'fashion', 'chic', 'ss', 'vogue', 'italia', 'mar', 'variation']","[{'post_id': 568, 'timestamp': Timestamp('2022-05-10 20:34:45+0000', tz='UTC'), 'polarity': 0.9742}]"
346,theodor5036,2022-05-13 05:41:24+00:00,0.1793,neutral,"['fire fire', 'fire', 'face_with_open_mouth smiling_face_with_heart', 'eyes fire', 'face_with_open_mouth']","['thank', 'featuring', 'recently', 'shot', 'editorial']","[{'post_id': 346, 'timestamp': Timestamp('2022-05-13 05:41:24+0000', tz='UTC'), 'polarity': 0.1793}]"
318,think_love_and_wear_a_smile_,2022-05-16 11:56:31+00:00,0.4577,neutral,"['parrot', 'sparkles', 'heart_suit']","['couple', 'new', 'dgeyewear', 'ss', 'campaign']","[{'post_id': 318, 'timestamp': Timestamp('2022-05-16 11:56:31+0000', tz='UTC'), 'polarity': 0.4577}]"
260,downeymagda,2022-05-20 05:38:10+00:00,0.9671,positive,['man'],"['couldnt', 'prouder', 'incredible', 'team', 'talent']","[{'post_id': 318, 'timestamp': Timestamp('2022-04-22 05:13:00+0000', tz='UTC'), 'polarity': 0.8514}, {'post_id': 260, 'timestamp': Timestamp('2022-05-20 05:38:10+0000', tz='UTC'), 'polarity': 0.9671}, {'post_id': 166, 'timestamp': Timestamp('2023-04-22 02:04:18+0000', tz='UTC'), 'polarity': 0.8402}]"
260,magarli,2022-05-20 21:18:06+00:00,0.8272,positive,"['eyes smiling_face_with_heart', 'smiling_face_with_heart eyes', 'smiling_face_with_heart', 'eyes', 'mamma']","['couldnt', 'prouder', 'incredible', 'team', 'talent']","[{'post_id': 260, 'timestamp': Timestamp('2022-05-20 21:18:06+0000', tz='UTC'), 'polarity': 0.8272}]"
463,angelocolnaghi,2022-05-23 09:01:47+00:00,0.1033,neutral,['red_heart'],"['prada', 'chic', 'fashion', 'ss', 'vogue', 'italia', 'mar', 'gym']","[{'post_id': 463, 'timestamp': Timestamp('2022-05-23 09:01:47+0000', tz='UTC'), 'polarity': 0.1033}, {'post_id': 482, 'timestamp': Timestamp('2022-08-16 11:00:53+0000', tz='UTC'), 'polarity': 0.2744}]"
318,igorafbruno,2022-05-26 12:53:40+00:00,0.0321,neutral,[],"['couple', 'new', 'dgeyewear', 'ss', 'campaign']","[{'post_id': 318, 'timestamp': Timestamp('2022-05-26 12:53:40+0000', tz='UTC'), 'polarity': 0.0321}]"
318,jonnybinnsvibes,2022-05-27 19:38:42+00:00,0.3492,neutral,"['fire fire', 'fire', 'raising_hands fire', 'fire smiling_face_with_heart', 'raising_hands']","['couple', 'new', 'dgeyewear', 'ss', 'campaign']","[{'post_id': 318, 'timestamp': Timestamp('2022-05-27 19:38:42+0000', tz='UTC'), 'polarity': 0.3492}]"
260,spiritual.badass,2022-05-31 02:28:00+00:00,0.0446,neutral,"['fire raising_hands', 'raising_hands', 'fire']","['couldnt', 'prouder', 'incredible', 'team', 'talent']","[{'post_id': 260, 'timestamp': Timestamp('2022-05-31 02:28:00+0000', tz='UTC'), 'polarity': 0.0446}]"
298,timothyzakariah,2022-06-04 09:33:16+00:00,0.2792,neutral,"['red_heart red_heart', 'red_heart']","['thank', 'featuring', 'course', 'cover', 'story']","[{'post_id': 298, 'timestamp': Timestamp('2022-06-04 09:33:16+0000', tz='UTC'), 'polarity': 0.2792}, {'post_id': 298, 'timestamp': Timestamp('2022-06-04 09:33:22+0000', tz='UTC'), 'polarity': 0.0806}]"
298,timothyzakariah,2022-06-04 09:33:22+00:00,0.0806,neutral,"['fire', 'fire fire']","['thank', 'featuring', 'course', 'cover', 'story']","[{'post_id': 298, 'timestamp': Timestamp('2022-06-04 09:33:16+0000', tz='UTC'), 'polarity': 0.2792}, {'post_id': 298, 'timestamp': Timestamp('2022-06-04 09:33:22+0000', tz='UTC'), 'polarity': 0.0806}]"
814,eduardofritschy,2022-06-05 15:51:19+00:00,0.8812,positive,['favorite'],"['show', 'runway', 'prada', 'style', 'ss', 'oldprada', 'miuccialover', 'mens']","[{'post_id': 814, 'timestamp': Timestamp('2022-06-05 15:51:19+0000', tz='UTC'), 'polarity': 0.8812}]"
463,marielamohr_,2022-06-07 15:25:07+00:00,-0.0665,neutral,['fire'],"['prada', 'chic', 'fashion', 'ss', 'vogue', 'italia', 'mar', 'gym']","[{'post_id': 463, 'timestamp': Timestamp('2022-06-07 15:25:07+0000', tz='UTC'), 'polarity': -0.0665}]"
346,elenazvereva8702,2022-06-09 16:49:38+00:00,-0.0162,neutral,"['red_heart red_heart', 'очень', 'red_heart']","['thank', 'featuring', 'recently', 'shot', 'editorial']","[{'post_id': 346, 'timestamp': Timestamp('2022-06-09 16:49:38+0000', tz='UTC'), 'polarity': -0.0162}]"
260,costabilemarta,2022-06-11 19:55:44+00:00,0.1924,neutral,"['raising_hands', 'raising_hands raising_hands', 'look raising_hands', 'look']","['couldnt', 'prouder', 'incredible', 'team', 'talent']","[{'post_id': 260, 'timestamp': Timestamp('2022-06-11 19:55:44+0000', tz='UTC'), 'polarity': 0.1924}]"
298,wagafull,2022-06-12 14:35:46+00:00,0.1033,neutral,['red_heart'],"['thank', 'featuring', 'course', 'cover', 'story']","[{'post_id': 298, 'timestamp': Timestamp('2022-06-12 14:35:46+0000', tz='UTC'), 'polarity': 0.1033}, {'post_id': 318, 'timestamp': Timestamp('2022-06-12 14:36:07+0000', tz='UTC'), 'polarity': 0.1033}, {'post_id': 348, 'timestamp': Timestamp('2022-06-12 14:37:12+0000', tz='UTC'), 'polarity': 0.1033}, {'post_id': 346, 'timestamp': Timestamp('2022-06-12 14:40:59+0000', tz='UTC'), 'polarity': 0.1033}]"
318,wagafull,2022-06-12 14:36:07+00:00,0.1033,neutral,['red_heart'],"['couple', 'new', 'dgeyewear', 'ss', 'campaign']","[{'post_id': 298, 'timestamp': Timestamp('2022-06-12 14:35:46+0000', tz='UTC'), 'polarity': 0.1033}, {'post_id': 318, 'timestamp': Timestamp('2022-06-12 14:36:07+0000', tz='UTC'), 'polarity': 0.1033}, {'post_id': 348, 'timestamp': Timestamp('2022-06-12 14:37:12+0000', tz='UTC'), 'polarity': 0.1033}, {'post_id': 346, 'timestamp': Timestamp('2022-06-12 14:40:59+0000', tz='UTC'), 'polarity': 0.1033}]"
348,wagafull,2022-06-12 14:37:12+00:00,0.1033,neutral,['red_heart'],"['thank', 'wonderful', 'editorial', 'decembers', 'issue']","[{'post_id': 298, 'timestamp': Timestamp('2022-06-12 14:35:46+0000', tz='UTC'), 'polarity': 0.1033}, {'post_id': 318, 'timestamp': Timestamp('2022-06-12 14:36:07+0000', tz='UTC'), 'polarity': 0.1033}, {'post_id': 348, 'timestamp': Timestamp('2022-06-12 14:37:12+0000', tz='UTC'), 'polarity': 0.1033}, {'post_id': 346, 'timestamp': Timestamp('2022-06-12 14:40:59+0000', tz='UTC'), 'polarity': 0.1033}]"
346,wagafull,2022-06-12 14:40:59+00:00,0.1033,neutral,['red_heart'],"['thank', 'featuring', 'recently', 'shot', 'editorial']","[{'post_id': 298, 'timestamp': Timestamp('2022-06-12 14:35:46+0000', tz='UTC'), 'polarity': 0.1033}, {'post_id': 318, 'timestamp': Timestamp('2022-06-12 14:36:07+0000', tz='UTC'), 'polarity': 0.1033}, {'post_id': 348, 'timestamp': Timestamp('2022-06-12 14:37:12+0000', tz='UTC'), 'polarity': 0.1033}, {'post_id': 346, 'timestamp': Timestamp('2022-06-12 14:40:59+0000', tz='UTC'), 'polarity': 0.1033}]"
260,anastsia_heavely,2022-06-12 15:10:06+00:00,0.4516,positive,"['fire', 'fire fire', 'fire smiling_face_with_heart', 'eyes fire', 'fire red_heart']","['couldnt', 'prouder', 'incredible', 'team', 'talent']","[{'post_id': 260, 'timestamp': Timestamp('2022-06-12 15:10:06+0000', tz='UTC'), 'polarity': 0.4516}]"
260,monogax19,2022-06-13 09:17:47+00:00,0.129,neutral,"['black_heart fire', 'fire', 'black_heart', 'fire fire']","['couldnt', 'prouder', 'incredible', 'team', 'talent']","[{'post_id': 260, 'timestamp': Timestamp('2022-06-13 09:17:47+0000', tz='UTC'), 'polarity': 0.129}]"
298,white_for_r,2022-06-16 05:35:54+00:00,0.7636,positive,['man'],"['thank', 'featuring', 'course', 'cover', 'story']","[{'post_id': 298, 'timestamp': Timestamp('2022-06-16 05:35:54+0000', tz='UTC'), 'polarity': 0.7636}]"
